what,kind,bundleId,bundleVersion,description,time
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1328265479920
java.vm.version,sysinfo,,,"19.0-b09",1328265479920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265491563
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265494672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265510493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265511023
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265541717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265542385
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265546690
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1328265549343
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.100.v201101252155,"org.eclipse.jst.ws.jaxws.dom.integration",1328265549909
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1328265549914
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1328265550007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265561848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265587663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265592101
opened,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1328265597877
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1328265597890
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openSearchDialog",1328265598109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265598122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265599072
started,bundle,org.eclipse.wst.html.core,1.1.501.v201109080146,"org.eclipse.wst.html.core",1328265599348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265602603
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328265625967
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265631978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265642320
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328265643420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265647231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265650058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265650764
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1328265651883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265651898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265660962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265677860
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265683520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265692293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265692372
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265692586
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265693217
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265704236
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265725729
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265726607
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265726705
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265726884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265727366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265733595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265756625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265768008
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328265769319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328272358064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328272358245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328272358250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328272358252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328345727480
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1330334433883
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1330334433884
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1330334433884
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1330334433884
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1330334433884
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1330334433884
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1330334433884
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1330334433884
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1330334433884
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1330334433884
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1330334433884
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1330334433884
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1330334433884
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1330334433884
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1330334433884
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1330334433884
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1330334433884
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1330334433884
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1330334433884
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20110913-1156,"org.eclipse.emf.common.ui",1330334433884
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1330334433884
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1330334433884
started,bundle,org.eclipse.emf.edit,2.7.1.v20110913-1526,"org.eclipse.emf.edit",1330334433884
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20110913-1156,"org.eclipse.emf.edit.ui",1330334433885
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1330334433885
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1330334433885
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1330334433885
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1330334433885
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1330334433885
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1330334433885
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1330334433885
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110502-1955,"org.eclipse.equinox.frameworkadmin",1330334433885
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1330334433885
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1330334433885
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1330334433885
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1330334433885
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1330334433885
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1330334433885
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1330334433885
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1330334433885
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1330334433885
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1330334433885
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1330334433885
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1330334433885
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1330334433885
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110502-1955,"org.eclipse.equinox.simpleconfigurator.manipulator",1330334433885
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1330334433885
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1330334433885
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1330334433885
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1330334433885
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1330334433885
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1330334433885
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1330334433885
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1330334433885
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1330334433885
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1330334433885
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1330334433885
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1330334433885
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1330334433885
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1330334433885
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1330334433885
started,bundle,org.eclipse.jst.j2ee,1.1.501.v201108231845,"org.eclipse.jst.j2ee",1330334433885
started,bundle,org.eclipse.jst.j2ee.core,1.2.101.v201108110300,"org.eclipse.jst.j2ee.core",1330334433885
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1330334433885
started,bundle,org.eclipse.jst.j2ee.ui,1.1.501.v201108231700,"org.eclipse.jst.j2ee.ui",1330334433885
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1330334433885
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1330334433885
started,bundle,org.eclipse.jst.jee.ui,1.0.400.v201105122000,"org.eclipse.jst.jee.ui",1330334433885
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1330334433885
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1330334433885
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1330334433885
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1330334433885
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1330334433885
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1330334433885
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1330334433885
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1330334433885
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1330334433885
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1330334433885
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1330334433885
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1330334433885
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1330334433885
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1330334433885
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1330334433885
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1330334433885
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1330334433885
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1330334433885
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1330334433885
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1330334433885
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1330334433885
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1330334433885
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1330334433885
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1330334433885
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1330334433885
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1330334433885
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1330334433885
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1330334433885
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1330334433885
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1330334433885
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1330334433885
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1330334433885
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1330334433885
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1330334433885
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1330334433885
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1330334433885
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1330334433885
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1330334433885
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1330334433885
started,bundle,com.google.appengine.eclipse.core,2.4.2.relr37v201110112027,"com.google.appengine.eclipse.core",1330334433885
started,bundle,com.google.gdt.eclipse.appengine.rpc,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.appengine.rpc",1330334433885
started,bundle,com.google.gdt.eclipse.core,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.core",1330334433885
started,bundle,com.google.gdt.eclipse.designer,2.4.2.r37x201110201842,"com.google.gdt.eclipse.designer",1330334433885
started,bundle,com.google.gdt.eclipse.login,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.login",1330334433885
started,bundle,com.google.gdt.eclipse.managedapis,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.managedapis",1330334433885
started,bundle,com.google.gdt.eclipse.platform.e37,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.platform.e37",1330334433885
started,bundle,com.google.gdt.eclipse.platform.shared,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.platform.shared",1330334433885
started,bundle,com.google.gdt.eclipse.suite,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.suite",1330334433885
started,bundle,com.google.gwt.eclipse.core,2.4.2.relr37v201110112027,"com.google.gwt.eclipse.core",1330334433885
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1330334433885
started,bundle,org.eclipse.wb.core,1.2.0.r37x201110191514,"org.eclipse.wb.core",1330334433885
started,bundle,org.eclipse.wb.core.lib,1.2.0.r37x201110191514,"org.eclipse.wb.core.lib",1330334433885
os,sysinfo,,,"linux",1330334433890
arch,sysinfo,,,"x86",1330334433890
ws,sysinfo,,,"gtk",1330334433890
locale,sysinfo,,,"en_US",1330334433890
processors,sysinfo,,,"4",1330334433890
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1330334433890
java.runtime.version,sysinfo,,,"1.6.0_20-b20",1330334433890
java.specification.name,sysinfo,,,"Java Platform API Specification",1330334433890
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1330334433890
java.specification.version,sysinfo,,,"1.6",1330334433890
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1330334433890
java.version,sysinfo,,,"1.6.0_20",1330334433890
java.vm.info,sysinfo,,,"mixed mode, sharing",1330334433891
java.vm.name,sysinfo,,,"OpenJDK Client VM",1330334433891
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1330334433891
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1330334433891
java.vm.specification.version,sysinfo,,,"1.0",1330334433891
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1330334433891
java.vm.version,sysinfo,,,"19.0-b09",1330334433891
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1330334433895
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1330334433898
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1330334433999
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1330334433999
started,bundle,com.google.gdt.eclipse.designer.hosted,2.4.2.r37x201110201837,"com.google.gdt.eclipse.designer.hosted",1330334434097
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.4.2.r37x201110201842,"com.google.gdt.eclipse.designer.UiBinder",1330334434211
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1330334434681
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1330334434787
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1330334434942
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1330334434972
started,bundle,com.google.gdt.eclipse.maven,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.maven",1330334435514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330334440316
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1330334440417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330334443076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330334443804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330334501187
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1330334502814
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.100.v201101252155,"org.eclipse.jst.ws.jaxws.dom.integration",1330334502823
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1330334502827
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330334507832
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330334508120
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1330334508141
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330334515569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330334516840
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330334522910
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330334742092
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330334743752
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330334744180
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330334744183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330334744189
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330334763069
